id,name,country,age
40923,stanislav angelov,Bulgaria,38
38802,steed malbranque,Belgium,36
38647,stefan aigner,Germany,29
31318,stefan babovic,Montenegro,29
38672,stefan buck,Germany,36
43341,stefan daniel radu,Romania,29
188555,stefan de vrij,Netherlands,24
469705,stefan kutschke,Germany,27
433951,stefan lex,Germany,26
27372,stefan maierhofer,Austria,34
196203,stefan mitrovic,Serbia,26
58354,stefan reinartz,Germany,27
38190,stefan reisinger,Germany,35
268261,stefan ristovski,Macedonia,24
178955,stefan savic,Montenegro,25
183548,stefan scepovic,Serbia,26
243493,stefan thesker,Germany,25
29631,stefano celozzi,Germany,27
22386,stefano ferrario,Italy,31
37521,stefano guberti,Italy,31
24484,stefano lucchini,Italy,35
25594,stefano mauri,Italy,36
27610,stefano morrone,Italy,37
27696,stefano okaka chuka,Italy,27
39477,stefano sorrentino,Italy,37
244966,stefano sturaro,Italy,23
38805,stephan andersen,Denmark,34
161328,stephan el shaarawy,Italy,23
145545,stephan hain,Germany,28
30474,stephan lichtsteiner,Switzerland,32
178803,stephan salger,Germany,26
38181,stephan schrock,Germany,30
33468,stephane sessegnon,Benin,32
30718,stephen appiah,Ghana,35
39337,stephen ayodele makinwa,Nigeria,33
24226,stephen carr,Republic_of_Ireland,40
23065,stephen crainey,United_Kingdom,35
37755,stephen dobbie,United_Kingdom,33
23225,stephen hunt,Republic_of_Ireland,35
24213,stephen ireland,Ireland_cricket_team,30
33045,stephen kelly,Republic_of_Ireland,33
259810,stephen kingsley,United_Kingdom,22
21864,stephen quinn,Republic_of_Ireland,30
33138,stephen ward,Republic_of_Ireland,31
24136,stephen warnock,United_Kingdom,34
92666,stevan jovetic,Montenegro,26
37166,steve morison,United_Kingdom,33
23283,steve sidwell,United_Kingdom,33
23307,steve simonsen,United_Kingdom,37
25815,steve von bergen,Switzerland,33
24452,steven caldwell,United_Kingdom,36
176889,steven caulker,United_Kingdom,24
30811,steven cherundolo,United_States,37
23792,steven davis,United_Kingdom,31
30618,steven gerrard,United_Kingdom,36
93458,steven mouyokolo,France,29
32705,steven naismith,United_Kingdom,30
36012,steven pienaar,South_Africa,34
23922,steven reid,United_Kingdom,35
24228,steven taylor,United_Kingdom,30
25411,steven thompson,United_Kingdom,37
32616,steven whittaker,United_Kingdom,32
30892,stewart downing,United_Kingdom,32
38609,stiliyan petrov,Bulgaria,37
401343,stipe perica,Croatia,21
36092,stiven rivic,Croatia,31
254241,stole dimitrievski,Macedonia,22
24190,stuart parnaby,United_Kingdom,34
23793,stuart taylor,United_Kingdom,35
534484,success isaac,Nigeria,20
245530,suk-young yun,South_Korea,26
208208,suleyman koc,Germany,27
144996,sung-yueng ki,South_Korea,27
37374,sven bender,Germany,27
38628,sven neuhaus,Germany,38
94885,sven schipplock,Germany,27
94841,sven ulreich,Germany,28
24216,sylvain distin,France,38
41191,sylvain marveaux,France,30
34433,sylvan ebanks-blake,United_Kingdom,30
39045,szabolcs huszti,Hungary,33
97762,takashi inui,Japan,28
23939,tal ben haim,Israel,34
36132,tamas hajnal,Hungary,35
11576,tamir cohen,Israel,32
484906,tana,Spain,26
25541,taye taiwo,Nigeria,31
466132,theo bongonda,Belgium,20
31013,theo walcott,United_Kingdom,27
107588,theodor gebre selassie,Czech_Republic,29
38601,theofanis gekas,Greece,36
172949,thiago alcantara,Italy,25
151050,thiago cionek,Brazil,30
26852,thiago motta,Brazil,34
21164,thiago neves,Brazil,31
80562,thiago silva,Brazil,32
170323,thibaut courtois,Belgium,24
30626,thierry henry,France,39
254702,thievy bifouma,France,24
36031,thomas broich,Germany,35
179791,thomas heurtaux,France,28
30628,thomas hitzlsperger,Germany,34
212714,thomas ince,United_Kingdom,24
38167,thomas kleine,Germany,38
36878,thomas kraft,Germany,28
41869,thomas manfredini,Italy,36
355362,thomas pledl,Germany,22
26005,thomas vermaelen,Belgium,30
36007,thorben marx,Germany,35
264190,thorgan hazard,Belgium,23
36479,thorsten kirschbaum,Germany,29
280977,tiago ilori,United_Kingdom,23
42579,tiberio guarente,Italy,30
30688,tim borowski,Germany,36
30876,tim cahill,Australia,36
27302,tim hoogland,Germany,31
31465,tim howard,United_States,37
24229,tim krul,Netherlands,28
72707,tim matavz,Slovenia,27
198444,tim ream,United_States,28
37326,tim sebastian,Germany,32
27313,tim wiese,Germany,34
178206,timm klose,Germany,28
514301,timo baumgartl,Germany,20
97752,timo gebhart,Germany,27
30703,timo hildebrand,Germany,37
42898,timo ochs,Germany,34
141115,timo perthel,Germany,27
39796,timo rost,Germany,38
37388,timo staffeldt,Germany,32
450980,timo werner,Germany,20
408986,timon wellenreuther,Germany,20
158234,timothy chandler,Germany,26
427062,tin jedvaj,Croatia,20
24230,titus bramble,United_Kingdom,35
27566,tiziano polenghi,Italy,38
141114,tobias kempe,Germany,27
36380,tobias levels,Germany,29
27452,tobias rau,Germany,34
37678,tobias sippel,Germany,28
303914,tobias strobl,Germany,26
36775,tobias weis,Germany,31
26982,tobias werner,Germany,31
212881,tolga cigerci,Germany,24
178781,tolgay arslan,Germany,26
37202,tom de mul,Belgium,30
33473,tom starke,Germany,35
243828,tom trybull,Germany,23
39350,tomas danilevicius,Lithuania,38
31187,tomas galasek,Czech_Republic,43
201934,tomas kalas,Czech_Republic,23
12209,tomas kosicky,Slovakia,30
150292,tomas pekhart,Czech_Republic,27
193978,tomas pina,Spain,28
52243,tomas rincon,Venezuela,28
31435,tomas rosicky,Czech_Republic,35
30689,tomas ujfalusi,Czech_Republic,38
35906,tomasz kuszczak,Poland,34
39769,tommaso berni,Italy,33
25598,tommaso rocchi,Italy,39
39901,tommy bechmann,Denmark,34
95078,toni kroos,Germany,26
74213,toni moral,Spain,35
143442,toni sunjic,Bosnia_and_Herzegovina,27
280890,toni,Spain,26
114025,tony jantschke,Germany,26
30706,torsten frings,Germany,39
38182,torsten oehrl,Germany,30
30937,tranquillo barnetta,Switzerland,31
72436,troy deeney,United_Kingdom,28
102301,tunay torun,Germany,26
501040,tyler blackett,United_Kingdom,22
34230,tyrone mears,United_Kingdom,33
533227,uche henry agbo,Nigeria,20
204169,uffe bech,Denmark,23
190604,ugo gabrieli,Italy,27
41931,umit korkmaz,Austria,31
47421,unai alba,Spain,38
571623,unai bustinza,Spain,24
571615,unai lopez,Spain,20
30603,urby emanuelson,Netherlands,30
184770,uros cosic,Serbia,23
33027,ustaritz,Spain,33
158257,vaclav kadlec,Czech_Republic,24
207542,vaclav pilar,Czech_Republic,27
28284,vadim demidov,Latvia,29
38366,vadis odjidja-ofoe,Belgium,27
30652,vahid hashemian,Iran,40
71563,valdet rama,Kosovo,28
150833,valentin roberge,France,29
91984,valentin stocker,Switzerland,27
24499,valeri bojinov,Bulgaria,30
27286,valerien ismael,France,41
282438,valerio verre,Italy,22
501569,valmir sulejmani,Germany,20
30966,valon behrami,Kosovo,31
36121,valter birsa,Slovenia,30
445907,varela,Spain,21
163918,vasco regini,Italy,26
36084,vedad ibisevic,Bosnia_and_Herzegovina,32
46403,vedran corluka,Bosnia_and_Herzegovina,30
213916,vicente gomez,Spain,28
111237,vicente iborra,Spain,28
2862,vicente sanchez,Uruguay,36
32762,vicente,Spain,35
52004,victor alvarez,Spain,23
25666,victor anichebe,Nigeria,28
513086,victor camarasa,Spain,22
25462,victor casadesus,Spain,31
172644,victor ibarbo,Colombia,26
183101,victor laguardia,Spain,26
41662,victor mareco,Paraguay,32
106228,victor moses,Nigeria,25
24450,victor obinna,Nigeria,29
369800,victor romero rodriguez,Spain,27
182921,victor ruiz,Spain,27
107930,victor sanchez mata,Spain,29
32657,victor valdes,Spain,34
166676,victor wanyama,Kenya,25
39027,vincent kompany,Belgium,30
299370,vincent laurini,France,27
33650,vincent pericard,Cameroon,33
109055,vincenzo camilleri,Italy,24
49541,vincenzo fiorillo,Italy,26
30849,vincenzo grella,Australia,36
400625,vincenzo grifo,Germany,23
30712,vincenzo iaquinta,Italy,36
42581,vincenzo italiano,Germany,38
114746,vincenzo rennella,France,27
209405,virgil van dijk,Netherlands,25
39496,vitali kutuzov,Belarus,36
37233,vito mannone,Italy,28
177837,vlad chiriches,Romania,26
36091,vlad munteanu,Romania,35
196311,vladimir darida,Czech_Republic,26
72371,vladimir koman,Ukraine,27
163199,vladimir weiss,Slovakia,26
261653,vladlen yurchenko,Ukraine,22
109652,vurnon anita,Kingdom_of_the_Netherlands,27
11496,wade elliott,United_Kingdom,37
150872,wakaso mubarak,Ghana,26
49833,waldo ponce,Chile,33
267369,wallace,Brazil,22
41534,walter bressan,Italy,35
56585,walter gargano,Uruguay,32
23853,walter pandiani,Uruguay,40
30492,walter samuel,Argentina,38
30635,wayne bridge,United_Kingdom,36
23426,wayne brown,United_Kingdom,39
36283,wayne hennessey,United_Kingdom,29
30829,wayne rooney,United_Kingdom,30
38831,wayne routledge,England,31
41707,weligton,Brazil,37
202220,wellington silva,Brazil,23
487867,wendell,Brazil,23
30362,wes brown,United_Kingdom,36
23571,wes morgan,United_Kingdom,32
465628,wesley hoedt,Netherlands,22
35493,wesley hoolahan,Republic_of_Ireland,34
30878,wesley sneijder,Netherlands,32
28955,wilfredo caballero,Argentina,35
143365,wilfried bony,Ivory_Coast,27
38217,wilfried sanou,Burkina_Faso,32
198510,wilfried zaha,Ivory_Coast,23
102602,will atkinson,United_Kingdom,27
278856,will orban,Germany,23
114218,william buckley,United_Kingdom,26
38835,william gallas,France,39
26782,william kvist,Denmark,31
71466,william vainqueur,France,27
94086,willian,Brazil,28
56600,willians,Brazil,30
97988,wilson palacios,Honduras,32
169718,wojciech szczesny,Poland,26
40992,wolfgang hesl,Germany,30
31085,won-hee cho,South_Korea,33
30889,xabi alonso,Spain,34
449484,xabi irureta,Spain,30
74990,xabier aranburu castillo,Spain,30
159881,xabier etxeita,Spain,28
33973,xabier prieto,Spain,33
39854,xavi hernandez,Spain,36
154256,xavier torres,Spain,29
176300,xherdan shaqiri,Kosovo,24
26388,yacine abdessadki,France,35
179795,yacine brahimi,France,26
179793,yacouba sylla,France,25
41618,yann sommer,Switzerland,27
160194,yannick bolasie,France,27
148832,yannick sagbo,France,28
192921,yaya sanogo,France,23
36615,yaya toure,Ivory_Coast,33
174018,ylli sallahi,Kosovo,22
31292,yoan gouffran,France,30
192064,yoel rodriguez,Spain,28
94326,yohan benalouane,France,29
26160,yohan cabaye,France,30
157859,yohan mollo,France,27
108461,yohandry orozco,Venezuela,25
26108,younes kaboul,France,30
414794,young-pyo lee,South_Korea,39
161291,youssef el arabi,France,29
80295,yuri berchiche,Spain,26
40825,yuri zhirkov,Russia,33
97488,yves hadley desmarets,France,37
432463,zakaria bakkali,Belgium,20
238786,zakarya bergdich,France,27
119351,zavon hines,Jamaica,27
30861,zdenek grygera,Czech_Republic,36
25772,zdravko kuzmanovic,Switzerland,29
157284,zeljko brkic,Serbia,30
30850,zeljko kalac,Australia,43
290868,zhi-gin lam,Germany,25
27305,zlatan bajramovic,Germany,37
35724,zlatan ibrahimovic,Sweden,34
17233,zlatko janjic,Bosnia_and_Herzegovina,30
42860,zlatko junuzovic,Serbia,29
24737,zoltan gera,Hungary,37
107281,zoltan stieber,Hungary,27
99031,zoran tosic,Serbia,29
282473,zouhair feddal,Morocco,27
111182,zsolt laczko,Hungary,29
36491,zsolt low,Hungary,37
35506,zurab khizanishvili,Georgia,34
39902,zvjezdan misimovic,Germany,34
39494,zlatko dedic,Bosnia_and_Herzegovina,31
